REF_AREA;MEASURE;UNIT_MEASURE;MEASURE_PRINCIPLE;ACCOUNTING_ENTRY;TYPE_ENTITY;FDI_COMP;SECTOR;COUNTERPART_AREA;LEVEL_COUNTERPART;ACTIVITY;FREQ;FDI_COLLECTION_ID;TIME_PERIOD;OBS_VALUE;OBS_STATUS;UNIT_MULT;CURRENCY;DECIMALS
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;L;A;CTRY_IND;2023;23.442.892.162.696;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;G;A;CTRY_IND;2023;75.921.650.760.407;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2023;59.309.327.177.095;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;_X;A;CTRY_IND;2023;35.818.904.752.838;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C10T12;A;CTRY_IND;2023;13.332.698.907.585;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;N;A;CTRY_IND;2023;13.761.096.936.954;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C29_30;A;CTRY_IND;2023;-11.733.345.788.609;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;I;A;CTRY_IND;2023;5.535.854.773.068;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;F;A;CTRY_IND;2023;14.446.533.783.945;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;_T;A;CTRY_IND;2023;26.185.353.547.374;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;O_T_U;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;P;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;P;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;O_T_U;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;F;A;CTRY_IND;2024;-26.574.234.546.505;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;I;A;CTRY_IND;2024;48.451.508.301.309;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C29_30;A;CTRY_IND;2024;69.324.090.121.317;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;N;A;CTRY_IND;2024;52.269.361.766.257;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C10T12;A;CTRY_IND;2024;10.848.215.155.854;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;_X;A;CTRY_IND;2024;583.477.251.124;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2024;27.403.109.537.086;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;G;A;CTRY_IND;2024;42.111.873.006.304;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;L;A;CTRY_IND;2024;-33.255.466.807.324;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;Q;A;CTRY_IND;2024;-33.154.999.623.239;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;A_B;A;CTRY_IND;2024;19.514.731.117.977;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;S;A;CTRY_IND;2024;-24.690.428.503.253;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;H;A;CTRY_IND;2024;87.157.461.130.786;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;K;A;CTRY_IND;2024;45.244.015.773.742;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C19T22;A;CTRY_IND;2024;78.868.711.224.977;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;D;A;CTRY_IND;2024;38.505.010.926.079;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;E;A;CTRY_IND;2024;96.450.913.018.361;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;GTU;A;CTRY_IND;2024;13.617.662.823.701;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2024;12.634.063.999.196;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;J;A;CTRY_IND;2024;21.706.478.034.813;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C24T28X27;A;CTRY_IND;2024;26.338.130.761.309;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;R;A;CTRY_IND;2024;19.089.241.956.145;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;M;A;CTRY_IND;2024;14.256.649.335.644;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;_T;A;CTRY_IND;2024;28.709.717.931.329;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;S;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;R;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;D;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C10T12;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;E;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;_X;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C24T28X27;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;Q;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;GTU;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;N;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C19T22;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;A_B;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;J;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;K;A;CTRY_IND;2023;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C29_30;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;L;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;K;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;J;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;A_B;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C19T22;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;N;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;GTU;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;Q;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C24T28X27;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;P;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;H;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;G;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;F;A;CTRY_IND;2023;0.0237998905205;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;F;A;CTRY_IND;2024;-0.025117423957;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;I;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C;A;CTRY_IND;2024;0;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;O_T_U;A;CTRY_IND;2024;0;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;RSP;D;S1;W;IMC;C;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;RSP;D;S1;W;IMC;_X;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;RSP;D;S1;W;IMC;J;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;RSP;D;S1;W;IMC;K;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;RSP;D;S1;W;IMC;A_B;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;RSP;D;S1;W;IMC;J;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;RSP;D;S1;W;IMC;_X;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;RSP;D;S1;W;IMC;C;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;RSP;D;S1;W;IMC;_T;A;CTRY_IND;2023;40.646.625.216.263;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;RSP;D;S1;W;IMC;_T;A;CTRY_IND;2024;16.894.874.540.342;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;GTU;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C29_30;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;J;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;D;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;N;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;H;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;R;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C10T12;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;F;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;M;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;P;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;L;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;K;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;A_B;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C19T22;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;O_T_U;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;_X;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C24T28X27;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;I;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;I;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C10T12;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;L;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;E;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;P;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C24T28X27;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;GTU;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;_X;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;R;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;_T;A;CTRY_IND;2023;14.026.892.301.038;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;_T;A;CTRY_IND;2024;13.289.757.733.074;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;A_B;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C19T22;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;F;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;S;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;S;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;_X;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;E;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;O_T_U;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;M;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C24T28X27;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;H;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;F;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;A_B;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C10T12;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;I;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;J;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;G;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;D;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;GTU;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;Q;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;P;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;N;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;R;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C19T22;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C29_30;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;L;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;K;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;K;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;L;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C29_30;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C19T22;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;N;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;Q;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;I;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;J;A;CTRY_IND;2024;;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;L;A;CTRY_IND;2024;-33.255.466.807.324;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;G;A;CTRY_IND;2024;42.111.873.006.304;A;6;USD;2
POL;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2024;27.403.109.537.086;A;6;USD;2
POL;T_D4P_F;USD_EXC;DI;NET_FDI;RSP;D;S1;W;IMC;_T;A;CTRY_IND;2023;25.584.882.309.541;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;M;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;N;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;G;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C29_30;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;O_T_U;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;H;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;D;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;K;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;J;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;Q;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;GTU;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;J;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;M;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;F;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;K;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;E;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;C;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;R;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;C24T28X27;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;S;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;D;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2024;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;_T;A;CTRY_IND;2023;13.620.426.038.062;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;_T;A;CTRY_IND;2024;13.120.808.998.486;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;J;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;K;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;M;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C19T22;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C10T12;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;S;A;CTRY_IND;2023;;A;6;USD;2
PRT;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;R;A;CTRY_IND;2023;;A;6;USD;2
